 Country ,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 Sao Tome and Principe ,35388800.0,35462058.0,39400569.0,53267229.0,54985116.0,57157331.0,49489989.0,46796999.0,52347930.0,62534534.0,77661587.0,79408634.0,76373482.0,71430632.0,74382091.0,78679971.0,110249544.0,110272385.0,94150708.0,93717431.0,113453583.0,102210526.0,90214496.0,119582107.0,124904141.0,98615222.0,128565308.0,87417090.0,68744131.0,73515165.0,72465434.0,72230278.0,81053329.0,96343939.0,105361124.0,126193762.0,134441165.0,145827416.0,188021169.0,187821049.0,197454025.0,233213510.0,252560581.0,302925497.0,348899565.0,318257372.0,347547473.0,378598871.0,415355831.0,430633136.0,476462168.0,554603297.0
 Saudi Arabia ,5377333329.0,7184806248.0,9664266607.0,14947435338.0,45412957759.0,46773202008.0,64005665741.0,74188986607.0,80266524580.0,112000000000.0,165000000000.0,184000000000.0,153000000000.0,129000000000.0,120000000000.0,104000000000.0,86885666105.0,85581600000.0,88138400000.0,95217333333.0,117000000000.0,132000000000.0,137000000000.0,133000000000.0,135000000000.0,143000000000.0,158000000000.0,166000000000.0,147000000000.0,162000000000.0,190000000000.0,184000000000.0,190000000000.0,216000000000.0,259000000000.0,328000000000.0,377000000000.0,416000000000.0,520000000000.0,429000000000.0,528000000000.0,671000000000.0,736000000000.0,747000000000.0,756000000000.0,654000000000.0,645000000000.0,689000000000.0,817000000000.0,804000000000.0,703000000000.0,834000000000.0
 Senegal ,1231806812.0,1273053371.0,1539434982.0,1769952219.0,1995962138.0,2689049487.0,2725724271.0,2791325300.0,3108770792.0,3879092047.0,4210305850.0,3492956518.0,3639117600.0,3492691404.0,3292922468.0,3632030494.0,5302138188.0,6479948224.0,7016176921.0,6518107113.0,8028360114.0,7748267397.0,8491719528.0,7651217345.0,5130911963.0,6305506899.0,6554707965.0,5938518019.0,6279885881.0,6590417275.0,5998250378.0,6502135762.0,6973480954.0,8749064552.0,10058757277.0,11004655025.0,11687526953.0,13975733418.0,16786046996.0,16081143058.0,16105592734.0,17790978732.0,17661881937.0,18913284940.0,19770921052.0,17761402705.0,19040319081.0,20996569847.0,23116719543.0,23403995985.0,24498451820.0,27625162484.0
 Seychelles ,22271753.0,26541852.0,37029048.0,44582433.0,52120186.0,57761396.0,59544672.0,77935718.0,103407803.0,153846080.0,178051932.0,184605383.0,177966306.0,176648442.0,182831995.0,204083978.0,252349250.0,301190241.0,342925750.0,368308564.0,445361463.0,452338445.0,523968541.0,567010680.0,583232050.0,613998942.0,603447655.0,680194245.0,735080621.0,751589035.0,746848934.0,746284513.0,837920679.0,846384798.0,839327273.0,919102909.0,1016406955.0,1037896307.0,975123662.0,857872950.0,985947537.0,1039497878.0,1085792988.0,1366622469.0,1387616988.0,1391400357.0,1458955611.0,1529765696.0,1587794893.0,1645092904.0,1183491488.0,1286662389.0
 Sierra Leone ,455419229.0,484905949.0,534541855.0,609761797.0,702128507.0,750388034.0,697398064.0,794565201.0,1025595589.0,1181413025.0,1332661457.0,1428374808.0,1606087812.0,1396209336.0,1711110020.0,1376081593.0,965343342.0,818922783.0,1283588936.0,1211391825.0,879295758.0,1055725161.0,920350554.0,1040672380.0,1234192002.0,1178561806.0,1274619892.0,1150810523.0,910059689.0,906026848.0,860650532.0,1090465425.0,1253320298.0,1385785480.0,1448538418.0,1650494367.0,1885112223.0,2158496849.0,2505458740.0,2453899847.0,2578026280.0,2942546757.0,3801862575.0,4920343197.0,5015180997.0,4248107974.0,3862721393.0,3739051196.0,4085114769.0,4076578523.0,4062906364.0,4249234287.0
 Singapore ,1920574149.0,2271575773.0,2951928890.0,4230382118.0,5265532243.0,5789524736.0,6072181883.0,6703779620.0,8063851544.0,9722066170.0,12081776260.0,14366507185.0,15878879926.0,18010932074.0,19563417591.0,18572733680.0,18780374298.0,21628613712.0,26551200666.0,31436091800.0,38891588201.0,45464849064.0,52131330700.0,60603821967.0,73688716391.0,87812540788.0,96293097895.0,100000000000.0,85728224856.0,86286866724.0,96076521349.0,89793815728.0,92538355643.0,97646382413.0,115000000000.0,128000000000.0,149000000000.0,181000000000.0,194000000000.0,194000000000.0,240000000000.0,279000000000.0,295000000000.0,308000000000.0,315000000000.0,308000000000.0,319000000000.0,343000000000.0,377000000000.0,375000000000.0,345000000000.0,397000000000.0
 Solomon Islands ,32032005.0,34595543.0,37740356.0,50560001.0,72913710.0,64801885.0,72102165.0,81502153.0,98207728.0,130143930.0,143523850.0,161578312.0,163216234.0,123110859.0,174057757.0,159984693.0,144989951.0,146159446.0,176229082.0,167622979.0,208123801.0,220388618.0,260612684.0,282708717.0,319776789.0,376576787.0,429993206.0,449756608.0,407606706.0,446398122.0,410144956.0,419053475.0,354150567.0,417666652.0,468000126.0,552881360.0,617257425.0,695291213.0,776335559.0,805557327.0,898128508.0,1063898221.0,1185217665.0,1285905941.0,1335576696.0,1307908823.0,1379486300.0,1469790453.0,1615473275.0,1619150505.0,1536143444.0,1632291061.0
 Somalia ,341025550.0,347039348.0,447883941.0,483699611.0,572504036.0,757015879.0,871344245.0,444038199.0,502834055.0,517395442.0,574246743.0,667958514.0,728851152.0,669718570.0,716539851.0,809645162.0,808226355.0,911759985.0,976158864.0,1053053695.0,1117894054.0,717974930.0,709297578.0,1260132956.0,1481205098.0,1534756135.0,1792234297.0,2191749013.0,2962047564.0,3045751528.0,3412797450.0,2252847465.0,2192684135.0,2836724352.0,3859592813.0,4683246454.0,5026743282.0,5430713729.0,5913620293.0,2948594552.0,2687807004.0,2906000097.0,4041702389.0,4576690434.0,5025345566.0,5334682559.0,5533998919.0,5609009995.0,5856433389.0,6484875336.0,6883241661.0,7628276434.0
 South Africa ,18656436461.0,20591360441.0,21621173733.0,29635319023.0,37223447010.0,38493019666.0,36959082763.0,41048208458.0,47224429660.0,58276503954.0,83912539371.0,86252098058.0,79121411435.0,88229549694.0,78093503778.0,59647666510.0,68114593939.0,89366053282.0,96056287126.0,99975421719.0,117000000000.0,129000000000.0,143000000000.0,147000000000.0,154000000000.0,172000000000.0,163000000000.0,169000000000.0,153000000000.0,152000000000.0,152000000000.0,135000000000.0,129000000000.0,197000000000.0,256000000000.0,289000000000.0,304000000000.0,333000000000.0,316000000000.0,330000000000.0,417000000000.0,458000000000.0,434000000000.0,401000000000.0,381000000000.0,346000000000.0,324000000000.0,381000000000.0,404000000000.0,389000000000.0,338000000000.0,419000000000.0
 Spain ,40992170319.0,46617734549.0,59135631410.0,78650722199.0,97273206247.0,115000000000.0,119000000000.0,132000000000.0,161000000000.0,215000000000.0,233000000000.0,203000000000.0,196000000000.0,171000000000.0,172000000000.0,181000000000.0,251000000000.0,319000000000.0,376000000000.0,415000000000.0,537000000000.0,577000000000.0,631000000000.0,525000000000.0,531000000000.0,615000000000.0,643000000000.0,590000000000.0,619000000000.0,635000000000.0,597000000000.0,627000000000.0,705000000000.0,905000000000.0,1070000000000.0,1150000000000.0,1260000000000.0,1470000000000.0,1630000000000.0,1490000000000.0,1420000000000.0,1480000000000.0,1320000000000.0,1360000000000.0,1370000000000.0,1200000000000.0,1230000000000.0,1310000000000.0,1420000000000.0,1390000000000.0,1280000000000.0,1430000000000.0
 Sri Lanka ,2815130072.0,2881312510.0,3218597319.0,3502373692.0,4358964299.0,4509822194.0,4290637978.0,4854356293.0,3326572048.0,4062258962.0,4890608252.0,5196966965.0,5544973228.0,5994836427.0,6853904411.0,6872669829.0,7282870926.0,7588153682.0,8138939271.0,8148459901.0,9389550990.0,10574578682.0,11386333004.0,12236614880.0,13868489459.0,15293042422.0,16514981826.0,17872670900.0,18568153866.0,18442306336.0,19131796458.0,18364211053.0,19572831562.0,21609196009.0,23646374864.0,27931971938.0,32365078169.0,37023526063.0,46595310335.0,48143074176.0,56725754848.0,65292745704.0,68434431855.0,74317788943.0,79356458315.0,80604076558.0,82401055069.0,87428117558.0,87963065435.0,83902561128.0,80969701481.0,85308759183.0
 St. Vincent and the Grenadines ,21188008.0,23027662.0,31679579.0,34641622.0,37809624.0,38169685.0,37065866.0,42472384.0,53725376.0,62394997.0,69926183.0,85864273.0,99525493.0,111566633.0,121418475.0,133372043.0,150404782.0,168006739.0,193971815.0,210172621.0,234254901.0,252830764.0,280127816.0,288563863.0,296210403.0,324434020.0,344822098.0,366891916.0,399060602.0,418096110.0,427944444.0,462074074.0,487762963.0,509092593.0,549900000.0,579948148.0,643500000.0,713596296.0,732662963.0,714300000.0,720448148.0,713796296.0,730033333.0,764781481.0,770900000.0,786555556.0,814303704.0,847618519.0,884329630.0,910148148.0,872133333.0,880564698.0
 State of Palestine ,177351765.0,203508476.0,295349517.0,368223892.0,576733002.0,578942448.0,680264614.0,700446989.0,728337644.0,846107296.0,1073980249.0,991661360.0,1054084858.0,1093711709.0,1076050329.0,1004702951.0,1612806022.0,1778518685.0,1876876251.0,1783015176.0,1935843863.0,2086781015.0,2573316615.0,2771980343.0,2843300000.0,3282800000.0,3409600000.0,3759800000.0,4067800000.0,4271200000.0,4313600000.0,4003700000.0,3555800000.0,3968000000.0,4603100000.0,5125700000.0,5348300000.0,5815700000.0,7310400000.0,8085700000.0,9681500000.0,11186100000.0,12208400000.0,13515500000.0,13989700000.0,13972400000.0,15405400000.0,16128000000.0,16276600000.0,17133500000.0,15531700000.0,18036800000.0
 Suriname ,356362334.0,389074902.0,424052101.0,465155742.0,561749020.0,637653782.0,692938375.0,878726611.0,1007723249.0,1072324370.0,1089108683.0,1218105322.0,1253933894.0,1210638095.0,1183989356.0,1196436975.0,1220797759.0,1342526050.0,1590551821.0,754235103.0,751783566.0,798529577.0,819797751.0,782984302.0,826814143.0,844223262.0,1053312266.0,1128440588.0,1352949124.0,1117458404.0,1156661460.0,1021035589.0,1339110030.0,1557921751.0,1805680925.0,2193049196.0,2626451025.0,2936441530.0,3563312490.0,3942377240.0,4481826042.0,4576029269.0,5197312552.0,5416395893.0,5563824213.0,5126238146.0,3140683445.0,3392950425.0,3771430990.0,4254805980.0,4159114877.0,3223849313.0
 Sweden ,38092378396.0,41566370370.0,48953974498.0,59405646817.0,66012967235.0,82885563989.0,89362242654.0,94467862579.0,104000000000.0,123000000000.0,142000000000.0,130000000000.0,114000000000.0,105000000000.0,109000000000.0,114000000000.0,150000000000.0,183000000000.0,207000000000.0,218000000000.0,262000000000.0,274000000000.0,284000000000.0,213000000000.0,229000000000.0,267000000000.0,292000000000.0,268000000000.0,271000000000.0,274000000000.0,263000000000.0,242000000000.0,267000000000.0,334000000000.0,385000000000.0,392000000000.0,423000000000.0,491000000000.0,518000000000.0,437000000000.0,496000000000.0,574000000000.0,552000000000.0,587000000000.0,582000000000.0,505000000000.0,516000000000.0,541000000000.0,555000000000.0,534000000000.0,547000000000.0,636000000000.0
 Switzerland ,25019374316.0,30065766701.0,36875785046.0,49591152050.0,57151989950.0,65521557001.0,68532965884.0,73196511394.0,102000000000.0,115000000000.0,123000000000.0,112000000000.0,115000000000.0,115000000000.0,110000000000.0,111000000000.0,159000000000.0,199000000000.0,216000000000.0,208000000000.0,266000000000.0,269000000000.0,280000000000.0,272000000000.0,302000000000.0,353000000000.0,340000000000.0,295000000000.0,304000000000.0,299000000000.0,280000000000.0,287000000000.0,310000000000.0,363000000000.0,406000000000.0,421000000000.0,444000000000.0,494000000000.0,570000000000.0,558000000000.0,603000000000.0,722000000000.0,692000000000.0,713000000000.0,734000000000.0,702000000000.0,696000000000.0,704000000000.0,736000000000.0,732000000000.0,752000000000.0,813000000000.0
 Syrian Arab Republic ,1755897436.0,2062564103.0,2381025641.0,2550000000.0,4090000000.0,5310512821.0,6388461538.0,6991025641.0,8383589744.0,10077435897.0,13146153846.0,16865897436.0,17637948718.0,18792564103.0,19318461538.0,10044220208.0,9739746956.0,10170971667.0,11926648865.0,10284448584.0,11158853562.0,12447727305.0,14446361899.0,15554699248.0,12390229508.0,13538887575.0,15141428145.0,16176337730.0,17468375691.0,17806347826.0,19665717391.0,21008326087.0,21782045455.0,20857553398.0,24545808577.0,28396996497.0,33108815445.0,40271781586.0,52557913193.0,54111735242.0,60465112082.0,67293034963.0,46838060828.0,27016195586.0,23434860183.0,19966555452.0,13289928684.0,16883861331.0,22092550691.0,26596715331.0,23208126058.0,19718893437.0
 Thailand ,7387400693.0,7689743551.0,8524733046.0,11300410047.0,14286526257.0,15517176809.0,17708942972.0,20622632284.0,25029656224.0,28534639725.0,33528243810.0,36111268395.0,37918315860.0,41496718398.0,43315284000.0,40313009996.0,44661581596.0,52370346053.0,63906341299.0,74874431698.0,88460359717.0,101000000000.0,116000000000.0,129000000000.0,147000000000.0,169000000000.0,183000000000.0,150000000000.0,114000000000.0,127000000000.0,126000000000.0,120000000000.0,134000000000.0,152000000000.0,173000000000.0,189000000000.0,222000000000.0,263000000000.0,291000000000.0,282000000000.0,341000000000.0,371000000000.0,398000000000.0,420000000000.0,407000000000.0,401000000000.0,413000000000.0,456000000000.0,507000000000.0,544000000000.0,500000000000.0,506000000000.0
 Togo ,307572754.0,346619961.0,403631117.0,471165652.0,630555839.0,695563767.0,662783401.0,798279601.0,989000276.0,1181022344.0,1313589323.0,1103142544.0,953579623.0,857672190.0,810454116.0,859889946.0,1219876368.0,1436261542.0,1740986708.0,1708225552.0,2057077763.0,2032468342.0,2131363215.0,1624510801.0,1259116885.0,1662902166.0,1817561884.0,1850962627.0,1751786900.0,1754986770.0,1488185826.0,1481141836.0,1698678678.0,2111093148.0,2255942210.0,2558603708.0,2957275040.0,3754996310.0,4560388639.0,4702959496.0,4741760465.0,5415343301.0,5413851303.0,6020018166.0,6384810940.0,5751103221.0,6071167584.0,6387424244.0,7029215761.0,6992654017.0,7335720900.0,8160194303.0
 Tonga ,17097198.0,19366563.0,23258038.0,34394956.0,46020017.0,42521060.0,39373459.0,44730218.0,54417315.0,58411277.0,78888352.0,81873830.0,85288622.0,85778437.0,85626305.0,73173087.0,87548452.0,105276516.0,145152959.0,151616881.0,162077481.0,195233213.0,192695249.0,190205063.0,195988057.0,208864682.0,222087133.0,214988342.0,191497793.0,197167531.0,190940275.0,166927103.0,181482577.0,206922433.0,239331450.0,261159455.0,289782657.0,303324921.0,337044351.0,320239639.0,371252194.0,439253736.0,463977936.0,440503056.0,431667587.0,403249057.0,420908335.0,461324081.0,479553601.0,507914009.0,486923745.0,471831997.0
 Trinidad and Tobago ,867670043.0,946589062.0,1143859514.0,1381393736.0,2155608337.0,2578335523.0,2639563891.0,3313137896.0,3760431303.0,4858213354.0,6582294139.0,7380561135.0,8592695482.0,8195101342.0,8188064276.0,7785721911.0,5060822165.0,5064340698.0,4746757408.0,4563246518.0,5349576376.0,5602910695.0,5741747836.0,4831105348.0,5222098694.0,5625289704.0,6079640607.0,6056610510.0,6379472358.0,7187270542.0,8607445343.0,9315121473.0,9508795741.0,11933587346.0,14018149164.0,16870366530.0,19389687075.0,22844706247.0,29418530567.0,20240503866.0,23352085038.0,26846090948.0,27121712423.0,28557451143.0,29489012807.0,26851970254.0,23496215885.0,23797686966.0,24322530239.0,23849860240.0,21059428851.0,24460196271.0
 Tunisia ,1580150283.0,1850153457.0,2456627935.0,2998181653.0,3893032694.0,4752807683.0,4949577701.0,5610218971.0,6552819653.0,7892697818.0,9598966475.0,9253650094.0,8929910897.0,8892063984.0,8819063797.0,9233652000.0,9900715369.0,10646090580.0,11084741665.0,11090784965.0,13519511970.0,14283162471.0,17014069538.0,16038489353.0,17163868140.0,19795275586.0,21504388977.0,20746659179.0,21802978475.0,22943285282.0,21473522939.0,22065840117.0,23141611179.0,27453895159.0,31183893587.0,32272178404.0,34376664601.0,38915343743.0,44859452038.0,43455740497.0,44050929160.0,46351430956.0,46113081992.0,47908026426.0,49920148669.0,45779485709.0,44360065797.0,42163530591.0,42686509836.0,41905637659.0,42538462678.0,46687298709.0
 Turks and Caicos Islands ,9775102.0,11011841.0,12404978.0,13974358.0,15742422.0,17734281.0,19978052.0,22504860.0,25351947.0,28560773.0,32175383.0,36245234.0,40821803.0,45992425.0,51827845.0,58383835.0,65748646.0,73977309.0,83494321.0,94177545.0,105910726.0,119085207.0,133400394.0,152914601.0,171948949.0,190503441.0,214016460.0,235317161.0,265162140.0,294589583.0,319443334.0,358744802.0,366707912.0,409753640.0,485598806.0,578645758.0,721891473.0,773489744.0,862683634.0,703175747.0,686787814.0,728789574.0,727161000.0,754238000.0,841070000.0,942070000.0,1032452000.0,1022365000.0,1113178000.0,1197415000.0,924583000.0,943269768.0
 Tuvalu ,2585174.0,2747866.0,3028236.0,3783673.0,4013522.0,3847741.0,3797642.0,3546258.0,3853304.0,3998563.0,4296581.0,4721824.0,3785516.0,3995442.0,4341305.0,3515621.0,4370396.0,5310255.0,7525539.0,8207360.0,9539000.0,10145231.0,10709079.0,9578664.0,11428251.0,11762504.0,12493198.0,13397557.0,12981362.0,13782251.0,13834106.0,13278695.0,15534084.0,18357812.0,21627960.0,21679348.0,22893155.0,27015663.0,30005404.0,26925702.0,31395699.0,38252594.0,37201177.0,37511504.0,37587151.0,36193811.0,41257377.0,45295753.0,48042003.0,54153386.0,51751958.0,60170178.0
 Türkiye ,25069514942.0,23609865470.0,29681978799.0,37314487633.0,51410620794.0,64256657341.0,73568421440.0,83878404093.0,92578229569.0,126000000000.0,94768301411.0,97861343616.0,88918463213.0,84969608037.0,82642028629.0,92621775578.0,104000000000.0,120000000000.0,125000000000.0,148000000000.0,208000000000.0,208000000000.0,219000000000.0,249000000000.0,180000000000.0,233000000000.0,250000000000.0,262000000000.0,276000000000.0,256000000000.0,274000000000.0,202000000000.0,240000000000.0,315000000000.0,409000000000.0,506000000000.0,557000000000.0,681000000000.0,770000000000.0,649000000000.0,777000000000.0,839000000000.0,881000000000.0,958000000000.0,939000000000.0,864000000000.0,870000000000.0,859000000000.0,778000000000.0,760000000000.0,720000000000.0,819000000000.0
 U.R. of Tanzania: Mainland ,2314168968.0,2475880767.0,2818461894.0,3363300741.0,4039509155.0,4650315133.0,5036368228.0,6016862581.0,7206662358.0,7629150342.0,8877708711.0,10241211131.0,10837126940.0,10932445486.0,10042867649.0,11074740716.0,7823540180.0,5482046564.0,6388881340.0,6823580232.0,6522056192.0,7371506622.0,6561199890.0,5986857548.0,6178669104.0,7198265406.0,8898076173.0,10524852802.0,11481091585.0,11776904718.0,12369447694.0,12609623669.0,13122142150.0,14158652043.0,15575441512.0,17173711383.0,18878388503.0,21811294658.0,27782618424.0,28985543318.0,31553243070.0,34044673656.0,39367371639.0,45598087375.0,49941452506.0,47378599806.0,49774022059.0,53275945889.0,57003712893.0,61026732978.0,65892220090.0,70296924623.0
 Uganda ,1423837336.0,1575309484.0,1711634244.0,2003224947.0,2425947281.0,2786867819.0,2940239924.0,3165129539.0,3252249018.0,3081814501.0,3245958077.0,3690222548.0,4223561925.0,4667470483.0,4612468790.0,4743247501.0,5403025508.0,6044500490.0,6911248661.0,6104153923.0,4317904883.0,3500301072.0,3759194856.0,3885267224.0,6109850127.0,7148425194.0,7244064694.0,7801397315.0,7493399837.0,7114173413.0,6778753495.0,7046787987.0,7412789671.0,7834565335.0,9375215636.0,11158132910.0,12237265413.0,15057535087.0,18201246098.0,24918911509.0,30700906718.0,28412315853.0,30832656076.0,23468314505.0,38986722571.0,29296831595.0,30479363533.0,31593349370.0,34075615745.0,37774752756.0,38060791827.0,42661087760.0
 United Arab Emirates ,1067266664.0,1462298219.0,2201609970.0,4267682605.0,11768960346.0,14913105618.0,19464294994.0,25197030753.0,24086428985.0,31633624906.0,44168902930.0,49978178963.0,47231997234.0,43362742846.0,42354292119.0,41134253523.0,34387154899.0,36860291625.0,36749676279.0,42006844975.0,51363957467.0,52225758567.0,54948005423.0,56352199950.0,60080131151.0,66602765376.0,74532671762.0,79866461487.0,76663323509.0,85548961330.0,106000000000.0,105000000000.0,111000000000.0,126000000000.0,150000000000.0,183000000000.0,225000000000.0,261000000000.0,320000000000.0,257000000000.0,290000000000.0,351000000000.0,375000000000.0,390000000000.0,403000000000.0,358000000000.0,357000000000.0,386000000000.0,422000000000.0,417000000000.0,357000000000.0,405000000000.0
 United Kingdom ,131000000000.0,148000000000.0,170000000000.0,193000000000.0,206000000000.0,242000000000.0,233000000000.0,263000000000.0,336000000000.0,439000000000.0,565000000000.0,541000000000.0,515000000000.0,490000000000.0,461000000000.0,489000000000.0,601000000000.0,745000000000.0,910000000000.0,927000000000.0,1090000000000.0,1140000000000.0,1180000000000.0,1060000000000.0,1140000000000.0,1350000000000.0,1420000000000.0,1560000000000.0,1660000000000.0,1690000000000.0,1670000000000.0,1650000000000.0,1790000000000.0,2060000000000.0,2420000000000.0,2540000000000.0,2710000000000.0,3090000000000.0,2930000000000.0,2420000000000.0,2490000000000.0,2670000000000.0,2710000000000.0,2790000000000.0,3070000000000.0,2930000000000.0,2700000000000.0,2680000000000.0,2880000000000.0,2860000000000.0,2700000000000.0,3130000000000.0
 United States ,1070000000000.0,1160000000000.0,1280000000000.0,1430000000000.0,1550000000000.0,1680000000000.0,1870000000000.0,2080000000000.0,2350000000000.0,2630000000000.0,2860000000000.0,3210000000000.0,3340000000000.0,3630000000000.0,4040000000000.0,4340000000000.0,4580000000000.0,4860000000000.0,5240000000000.0,5640000000000.0,5960000000000.0,6160000000000.0,6520000000000.0,6860000000000.0,7290000000000.0,7640000000000.0,8070000000000.0,8580000000000.0,9060000000000.0,9630000000000.0,10300000000000.0,10600000000000.0,10900000000000.0,11500000000000.0,12200000000000.0,13000000000000.0,13800000000000.0,14500000000000.0,14800000000000.0,14500000000000.0,15000000000000.0,15600000000000.0,16300000000000.0,16800000000000.0,17600000000000.0,18200000000000.0,18700000000000.0,19500000000000.0,20500000000000.0,21400000000000.0,21100000000000.0,23300000000000.0
 Uruguay ,2537645161.0,3048552419.0,2450067269.0,3128676886.0,4334170819.0,3824532836.0,4007226949.0,4487941894.0,5377141229.0,7698314225.0,10642194985.0,11880159358.0,9727902141.0,5635610957.0,5355153238.0,5225664528.0,6493946628.0,8136331259.0,8395984290.0,8603748975.0,9239418920.0,11095737334.0,14222511106.0,16568270579.0,19298684424.0,21312174665.0,22657097698.0,23969738389.0,25385887793.0,23983931989.0,22823249545.0,20898758301.0,13606503907.0,12045652609.0,13686372969.0,17362839378.0,19579486729.0,23410566858.0,30366193329.0,31660914910.0,40284556645.0,48628994741.0,52699330576.0,59963430298.0,60484771781.0,57080759095.0,57236652490.0,64233966863.0,64515125759.0,61231193299.0,53560765670.0,59317612018.0
 Vanuatu ,38009945.0,41066477.0,54568338.0,66567751.0,66380251.0,80304269.0,77563535.0,81253725.0,99159938.0,130491906.0,124108470.0,108054073.0,107386478.0,114552492.0,139445966.0,132567686.0,128759342.0,136842571.0,161153805.0,158020682.0,171483937.0,204237673.0,213043503.0,219337073.0,240477206.0,272633331.0,283348298.0,285287900.0,259835075.0,265005465.0,264975213.0,254959116.0,264219504.0,314455046.0,364996869.0,394962432.0,439376662.0,526428310.0,607958816.0,610066438.0,700804045.0,792149996.0,781702874.0,801787556.0,814950466.0,759689266.0,804328186.0,880046992.0,914701139.0,940453962.0,909421044.0,980571481.0
 Venezuela (Bolivarian Republic of) ,13863636364.0,15227272727.0,16744186047.0,20000000000.0,30465116279.0,32093023256.0,36744186047.0,42325581395.0,46046511628.0,56511627907.0,69069767442.0,77674418605.0,79302325581.0,79069767442.0,58004750594.0,60000000000.0,58515463918.0,46482758621.0,58275862069.0,41450876772.0,47044606362.0,51720193577.0,58464538143.0,58101091643.0,57163933496.0,74891852410.0,68256858752.0,85837369534.0,91336823522.0,97973502827.0,117000000000.0,123000000000.0,92889443990.0,83529234838.0,112000000000.0,146000000000.0,183000000000.0,230000000000.0,316000000000.0,329000000000.0,394000000000.0,316000000000.0,381000000000.0,371000000000.0,364000000000.0,344000000000.0,289000000000.0,248000000000.0,204000000000.0,150000000000.0,106000000000.0,112000000000.0
 Viet Nam ,2775103464.0,3023991667.0,3236929352.0,3350311755.0,3604730807.0,3896483090.0,4540826993.0,5413318416.0,6531932617.0,7140326003.0,2395583100.0,1884649559.0,2190341259.0,3288742278.0,5068648136.0,4798269656.0,5059228997.0,5316476478.0,5784716465.0,6293310939.0,6471744896.0,7642396514.0,9866997753.0,13180955663.0,16281180655.0,20736258012.0,24657506930.0,26843623395.0,27209602050.0,28683727991.0,31172627976.0,32685198809.0,35064105501.0,39552513231.0,49494347771.0,57633255739.0,69618472049.0,85173687027.0,114000000000.0,128000000000.0,147000000000.0,173000000000.0,196000000000.0,214000000000.0,233000000000.0,239000000000.0,257000000000.0,281000000000.0,310000000000.0,334000000000.0,347000000000.0,366000000000.0
 Zambia ,1544192383.0,1574164973.0,1851647204.0,2349834205.0,2894548228.0,2658265319.0,2813702552.0,2767425574.0,3098138218.0,3827221008.0,4314873626.0,4016122281.0,4275405653.0,3992301827.0,3194055408.0,2772255858.0,2105408105.0,2108490542.0,3470831506.0,3955741799.0,3794810423.0,3376806697.0,3307307865.0,3273507754.0,3656867990.0,3806998070.0,3597234870.0,4303317427.0,3537731099.0,3404285909.0,3600630376.0,4094451991.0,4193839169.0,4901869723.0,6221109722.0,8331863980.0,12756947254.0,14056884797.0,17911045754.0,15328304688.0,20265400495.0,24487593152.0,24848207057.0,26585248763.0,26693142356.0,20858963739.0,21452618836.0,25868161487.0,26311984736.0,23310362238.0,18110638617.0,21313366728.0
 Zimbabwe ,2336518315.0,2701724625.0,3336471760.0,4103781302.0,4938098908.0,5420653296.0,5357270897.0,5410606535.0,5413153502.0,6421605915.0,8257381101.0,9934543230.0,10589687509.0,9627835902.0,7876990743.0,8719664288.0,9616001507.0,10426005671.0,12085775628.0,12780973461.0,13560131346.0,12652473104.0,10433668192.0,10135143613.0,10656132607.0,11063283546.0,13466389367.0,13854127988.0,9705756429.0,9225079569.0,8720515330.0,8659189674.0,8215468047.0,7746503219.0,7416273145.0,7189091952.0,7048947785.0,6958294807.0,6348180738.0,9665793264.0,12041655177.0,14101920307.0,17114849880.0,19091019987.0,19495519631.0,19963120615.0,20548678073.0,22040654699.0,23645265549.0,22594520375.0,21664745864.0,24118150864.0
